date,ticker,cumulative_return
2021-02-18,ACB,0.6328358208955251
2021-02-19,ACB,0.7417910447761222
2021-02-22,ACB,0.7701492537313461
2021-02-23,ACB,0.7746268656716448
2021-02-24,ACB,0.7477611940298539
2021-02-25,ACB,0.8149253731343316
2021-02-26,ACB,0.85074626865672
2021-03-01,ACB,0.8626865671641826
2021-03-02,ACB,0.8477611940298542
2021-03-03,ACB,0.8626865671641823
2021-03-04,ACB,0.8149253731343316
2021-03-05,ACB,0.8179104477611974
2021-03-08,ACB,0.7805970149253763
2021-03-09,ACB,0.7940298507462717
2021-03-10,ACB,0.8343283582089585
2021-03-11,ACB,0.8477611940298544
2021-03-12,ACB,0.8447761194029886
2021-03-15,ACB,0.8761194029850783
2021-03-16,ACB,0.8731343283582127
2021-03-17,ACB,0.8761194029850785
2021-03-18,ACB,0.9014925373134366
2021-03-19,ACB,0.8925373134328396
2021-03-22,ACB,0.8701492537313469
2021-03-23,ACB,0.8477611940298546
2021-03-24,ACB,0.8179104477611976
2021-03-25,ACB,0.7940298507462722
2021-03-26,ACB,0.8179104477611976
2021-03-29,ACB,0.8477611940298544
2021-03-30,ACB,0.8641791044776155
2021-03-31,ACB,0.8641791044776155
2021-04-01,ACB,0.895522388059705
2021-04-02,ACB,0.94029850746269
2021-04-05,ACB,0.9462686567164211
2021-04-06,ACB,0.9462686567164211
2021-04-07,ACB,0.9268656716417945
2021-04-08,ACB,0.9268656716417945
2021-04-09,ACB,0.9268656716417945
2021-04-12,ACB,0.9686567164179136
2021-04-13,ACB,0.9373134328358241
2021-04-14,ACB,0.9373134328358241
2021-04-15,ACB,0.8955223880597045
2021-04-16,ACB,0.8537313432835851
2021-04-19,ACB,0.8865671641791077
2021-04-20,ACB,0.882089552238809
2021-04-22,ACB,0.8194029850746298
2021-04-23,ACB,0.8701492537313464
2021-04-26,ACB,0.8641791044776153
2021-04-27,ACB,0.904477611940302
2021-04-28,ACB,0.8925373134328392
2021-04-29,ACB,0.9402985074626902
2021-05-04,ACB,0.9283582089552274
2021-05-05,ACB,0.9761194029850784
2021-05-06,ACB,0.9492537313432874
2021-05-07,ACB,0.9716417910447801
2021-05-10,ACB,1.026865671641795
2021-05-11,ACB,1.004477611940302
2021-05-12,ACB,1.0238805970149287
2021-05-13,ACB,1.0268656716417945
2021-05-14,ACB,1.0417910447761227
2021-05-17,ACB,1.0462686567164212
2021-05-18,ACB,1.02985074626866
2021-05-19,ACB,1.0492537313432866
2021-05-20,ACB,1.0940298507462716
2021-05-21,ACB,1.1000000000000032
2021-05-24,ACB,1.1000000000000032
2021-05-25,ACB,1.1283582089552269
2021-05-26,ACB,1.1537313432835847
2021-05-27,ACB,1.1388059701492566
2021-05-28,ACB,1.1791044776119435
2021-05-31,ACB,1.3179104477611974
2021-06-01,ACB,1.3582089552238843
2021-06-02,ACB,1.4970149253731377
2021-06-03,ACB,1.5701492537313464
2021-06-04,ACB,1.5373134328358242
2021-06-07,ACB,1.4074626865671673
2021-06-08,ACB,1.2507462686567195
2021-06-09,ACB,1.3776119402985105
2021-06-10,ACB,1.3865671641791075
2021-06-11,ACB,1.4253731343283613
2021-06-14,ACB,1.3865671641791075
2021-06-15,ACB,1.4746268656716444
2021-06-16,ACB,1.4283582089552267
2021-06-17,ACB,1.4432835820895553
2021-06-18,ACB,1.449253731343287
2021-06-21,ACB,1.4328358208955256
2021-06-22,ACB,1.4955223880597046
2021-06-23,ACB,1.5059701492537347
2021-06-24,ACB,1.5343283582089589
2021-06-25,ACB,1.544776119402989
2021-06-28,ACB,1.5686567164179142
2021-06-29,ACB,1.5507462686567197
2021-06-30,ACB,1.49850746268657
2021-07-01,ACB,1.5164179104477644
2021-07-02,ACB,1.5268656716417945
2021-07-05,ACB,1.6567164179104519
2021-07-06,ACB,1.5194029850746307
2021-07-07,ACB,1.5582089552238845
2021-07-08,ACB,1.5343283582089589
2021-07-09,ACB,1.4641791044776156
2021-07-12,ACB,1.292537313432839
2021-07-13,ACB,1.3029850746268692
2021-07-14,ACB,1.2223880597014958
2021-07-15,ACB,1.292537313432839
2021-07-16,ACB,1.3522388059701527
2021-07-19,ACB,1.25074626865672
2021-07-20,ACB,1.3731343283582125
2021-07-21,ACB,1.3656716417910482
2021-07-22,ACB,1.386567164179108
2021-07-23,ACB,1.310447761194033
2021-07-26,ACB,1.2895522388059732
2021-07-27,ACB,1.3208955223880632
2021-07-28,ACB,1.3208955223880632
2021-07-29,ACB,1.391044776119406
2021-07-30,ACB,1.52985074626866
2021-08-02,ACB,1.4880597014925407
2021-08-03,ACB,1.5059701492537347
2021-08-04,ACB,1.485074626865675
2021-08-05,ACB,1.5194029850746302
2021-08-06,ACB,1.4880597014925412
2021-08-09,ACB,1.5552238805970187
2021-08-10,ACB,1.5552238805970187
2021-08-11,ACB,1.5194029850746302
2021-08-12,ACB,1.4716417910447794
2021-08-13,ACB,1.4746268656716452
2021-08-16,ACB,1.4985074626865709
2021-08-17,ACB,1.4925373134328397
2021-08-18,ACB,1.4880597014925416
2021-08-19,ACB,1.4716417910447799
2021-08-20,ACB,1.3522388059701527
2021-08-23,ACB,1.2402985074626898
2021-08-24,ACB,1.2611940298507496
2021-08-25,ACB,1.2716417910447797
2021-08-26,ACB,1.2358208955223917
2021-08-27,ACB,1.2223880597014962
2021-08-30,ACB,1.25074626865672
2021-08-31,ACB,1.2402985074626898
2021-09-01,ACB,1.2402985074626898
2021-09-06,ACB,1.2432835820895556
2021-09-07,ACB,1.2746268656716455
2021-09-08,ACB,1.25074626865672
2021-09-09,ACB,1.2716417910447797
2021-09-10,ACB,1.2611940298507496
2021-09-13,ACB,1.232835820895526
2021-09-14,ACB,1.2044776119403018
2021-09-15,ACB,1.1835820895522424
2021-09-16,ACB,1.1910447761194063
2021-09-17,ACB,1.211940298507466
2021-09-20,ACB,1.2462686567164214
2021-09-21,ACB,1.2253731343283616
2021-09-22,ACB,1.211940298507466
2021-09-23,ACB,1.211940298507466
2021-09-24,ACB,1.2402985074626898
2021-09-27,ACB,1.2044776119403018
2021-09-28,ACB,1.211940298507466
2021-09-29,ACB,1.1940298507462717
2021-09-30,ACB,1.2089552238805998
2021-10-01,ACB,1.2044776119403013
2021-10-04,ACB,1.170149253731346
2021-10-05,ACB,1.2044776119403013
2021-10-06,ACB,1.1940298507462712
2021-10-07,ACB,1.1835820895522415
2021-10-08,ACB,1.2014925373134355
2021-10-11,ACB,1.2820895522388085
2021-10-12,ACB,1.2820895522388085
2021-10-13,ACB,1.2820895522388085
2021-10-14,ACB,1.2611940298507491
2021-10-15,ACB,1.2537313432835848
2021-10-18,ACB,1.2402985074626893
2021-10-19,ACB,1.2611940298507491
2021-10-20,ACB,1.2611940298507491
2021-10-21,ACB,1.2223880597014953
2021-10-22,ACB,1.2119402985074652
2021-10-25,ACB,1.18805970149254
2021-10-26,ACB,1.1761194029850772
2021-10-27,ACB,1.1985074626865702
2021-10-28,ACB,1.2298507462686596
2021-10-29,ACB,1.310447761194033
2021-11-01,ACB,1.2895522388059732
2021-11-02,ACB,1.3208955223880632
2021-11-03,ACB,1.370149253731347
2021-11-04,ACB,1.3447761194029888
2021-11-05,ACB,1.3447761194029888
2021-11-08,ACB,1.3373134328358245
2021-11-09,ACB,1.341791044776123
2021-11-10,ACB,1.3373134328358245
2021-11-11,ACB,1.3104477611940335
2021-11-12,ACB,1.3343283582089591
2021-11-15,ACB,1.337313432835825
2021-11-16,ACB,1.3208955223880636
2021-11-17,ACB,1.3313432835820933
2021-11-18,ACB,1.2746268656716455
2021-11-19,ACB,1.341791044776123
2021-11-22,ACB,1.391044776119407
2021-11-23,ACB,1.3761194029850783
2021-11-24,ACB,1.4746268656716452
2021-11-25,ACB,1.459701492537317
2021-11-26,ACB,1.4223880597014964
2021-11-29,ACB,1.3910447761194065
2021-11-30,ACB,1.3313432835820929
2021-12-01,ACB,1.3447761194029884
2021-12-02,ACB,1.3238805970149286
2021-12-03,ACB,1.2776119402985104
2021-12-06,ACB,1.2611940298507496
2021-12-07,ACB,1.3059701492537346
2021-12-08,ACB,1.3164179104477647
2021-12-09,ACB,1.3313432835820929
2021-12-10,ACB,1.3373134328358245
2021-12-13,ACB,1.3373134328358245
2021-12-14,ACB,1.3313432835820929
2021-12-15,ACB,1.3373134328358245
2021-12-16,ACB,1.3104477611940335
2021-12-17,ACB,1.323880597014929
2021-12-20,ACB,1.3164179104477647
2021-12-21,ACB,1.2955223880597049
2021-12-22,ACB,1.2895522388059732
2021-12-23,ACB,1.274626865671645
2021-12-24,ACB,1.310447761194033
2021-12-27,ACB,1.3208955223880632
2021-12-28,ACB,1.3552238805970185
2021-12-29,ACB,1.3656716417910482
2021-12-30,ACB,1.3731343283582125
2021-12-31,ACB,1.414925373134332
2022-01-04,ACB,1.4074626865671678
2022-01-05,ACB,1.3582089552238843
2022-01-06,ACB,1.3626865671641828
2022-01-07,ACB,1.3313432835820933
2022-01-10,ACB,1.3104477611940335
2022-01-11,ACB,1.2925373134328395
2022-01-12,ACB,1.3164179104477651
2022-01-13,ACB,1.3343283582089591
2022-01-14,ACB,1.3134328358208993
2022-01-17,ACB,1.2925373134328395
2022-01-18,ACB,1.2955223880597053
2022-01-19,ACB,1.3104477611940335
2022-01-20,ACB,1.3059701492537346
2022-01-21,ACB,1.3417910447761225
2022-01-24,ACB,1.4044776119403015
2022-01-25,ACB,1.4388059701492568
2022-01-26,ACB,1.480597014925376
2022-01-27,ACB,1.4432835820895549
2022-01-28,ACB,1.4179104477611961
2022-02-07,ACB,1.4283582089552262
2022-02-08,ACB,1.502985074626868
2022-02-09,ACB,1.4925373134328384
2022-02-10,ACB,1.4880597014925403
2022-02-11,ACB,1.49850746268657
2022-02-14,ACB,1.3791044776119432
2022-02-15,ACB,1.4149253731343316
2022-02-16,ACB,1.3940298507462718
2022-02-17,ACB,1.4014925373134357
2022-02-18,ACB,1.3701492537313462
2022-02-21,ACB,1.4074626865671673
2022-02-22,ACB,1.4283582089552271
2022-02-23,ACB,1.422388059701496
2022-02-24,ACB,1.4119402985074663
2022-02-25,ACB,1.404477611940302
2022-02-28,ACB,1.3731343283582125
2022-03-01,ACB,1.3701492537313467
2022-03-02,ACB,1.3029850746268687
2022-03-03,ACB,1.341791044776122
2022-03-04,ACB,1.4014925373134357
2022-03-07,ACB,1.326865671641794
2022-03-08,ACB,1.282089552238809
2022-03-09,ACB,1.2895522388059732
2022-03-10,ACB,1.3029850746268687
2022-03-11,ACB,1.2895522388059732
2022-03-14,ACB,1.2895522388059732
2022-03-15,ACB,1.2955223880597049
2022-03-16,ACB,1.2955223880597049
2022-03-17,ACB,1.2955223880597049
2022-03-18,ACB,1.2955223880597049
2022-03-21,ACB,1.3059701492537346
2022-03-22,ACB,1.3313432835820929
2022-03-23,ACB,1.323880597014929
2022-03-24,ACB,1.3029850746268692
2022-03-25,ACB,1.2895522388059737
2022-03-28,ACB,1.2641791044776154
2022-03-29,ACB,1.2641791044776154
2022-03-30,ACB,1.2820895522388094
2022-03-31,ACB,1.3134328358208989
2022-04-01,ACB,1.337313432835824
2022-04-04,ACB,1.344776119402988
2022-04-05,ACB,1.3104477611940326
2022-04-06,ACB,1.323880597014928
2022-04-07,ACB,1.3522388059701518
2022-04-08,ACB,1.3701492537313458
2022-04-12,ACB,1.3417910447761217
2022-04-13,ACB,1.3552238805970171
2022-04-14,ACB,1.3656716417910468
2022-04-15,ACB,1.3477611940298528
2022-04-18,ACB,1.2955223880597035
2022-04-19,ACB,1.2149253731343301
2022-04-20,ACB,1.2328358208955241
2022-04-21,ACB,1.2044776119403
2022-04-22,ACB,1.2611940298507478
2022-04-25,ACB,1.1343283582089567
2022-04-26,ACB,1.1626865671641804
2022-04-27,ACB,1.1626865671641804
2022-04-28,ACB,1.1701492537313443
2022-04-29,ACB,1.289552238805971
2022-05-04,ACB,1.2223880597014936
2022-05-05,ACB,1.2194029850746277
2022-05-06,ACB,1.1701492537313443
2022-05-09,ACB,1.1417910447761206
2022-05-10,ACB,1.155223880597016
2022-05-11,ACB,1.2119402985074639
2022-05-12,ACB,1.0656716417910457
2022-05-13,ACB,0.9253731343283591
2022-05-16,ACB,0.9313432835820903
2022-05-17,ACB,1.0477611940298517
2022-05-18,ACB,1.0268656716417919
2022-05-19,ACB,1.0014925373134336
2022-05-20,ACB,1.032835820895523
2022-05-23,ACB,0.9910447761194037
2022-05-24,ACB,1.0164179104477618
2022-05-25,ACB,1.100000000000001
2022-05-26,ACB,1.1238805970149262
2022-05-27,ACB,1.225373134328359
2022-05-30,ACB,1.235820895522389
2022-05-31,ACB,1.208955223880598
2022-06-01,ACB,1.1761194029850754
2022-06-02,ACB,1.217910447761195
2022-06-03,ACB,1.2134328358208966
2022-06-06,ACB,1.2134328358208966
2022-06-07,ACB,1.1835820895522402
2022-06-08,ACB,1.249253731343285
2022-06-09,ACB,1.2537313432835835
2022-06-10,ACB,1.2044776119403
2022-06-13,ACB,1.0910447761194044
2022-06-14,ACB,1.1089552238805984
2022-06-15,ACB,1.0656716417910461
2022-06-16,ACB,1.1089552238805989
2022-06-17,ACB,1.0208955223880611
2022-06-20,ACB,1.0029850746268671
2022-06-21,ACB,1.0119402985074641
2022-06-22,ACB,1.077611940298509
2022-06-23,ACB,1.077611940298509
2022-06-24,ACB,1.0820895522388074
2022-06-27,ACB,1.095522388059703
2022-06-28,ACB,1.1432835820895537
2022-06-29,ACB,1.1179104477611954
2022-06-30,ACB,1.1000000000000014
2022-07-01,ACB,1.1044776119403
2022-07-04,ACB,1.122388059701494
2022-07-05,ACB,1.1388059701492548
2022-07-06,ACB,1.117910447761195
2022-07-07,ACB,1.1134328358208965
2022-07-08,ACB,1.100000000000001
2022-07-11,ACB,1.0567164179104487
2022-07-12,ACB,1.100000000000001
2022-07-13,ACB,1.100000000000001
2022-07-14,ACB,1.1044776119402995
2022-07-15,ACB,1.100000000000001
2022-07-18,ACB,1.091044776119404
2022-07-19,ACB,1.091044776119404
2022-07-20,ACB,1.1253731343283593
2022-07-21,ACB,1.1567164179104483
2022-07-22,ACB,1.13134328358209
2022-07-25,ACB,1.104477611940299
2022-07-26,ACB,1.104477611940299
2022-07-27,ACB,1.1179104477611945
2022-07-28,ACB,1.1388059701492543
2022-07-29,ACB,1.1522388059701503
2022-08-01,ACB,1.1880597014925383
2022-08-02,ACB,1.1791044776119413
2022-08-03,ACB,1.1835820895522398
2022-08-04,ACB,1.1880597014925383
2022-08-05,ACB,1.1746268656716428
2022-08-08,ACB,1.1656716417910458
2022-08-09,ACB,1.1835820895522402
2022-08-10,ACB,1.1746268656716432
2022-08-11,ACB,1.1656716417910462
2022-08-12,ACB,1.1701492537313447
2022-08-15,ACB,1.1835820895522402
2022-08-16,ACB,1.1746268656716432
2022-08-17,ACB,1.1835820895522402
2022-08-18,ACB,1.2000000000000015
2022-08-19,ACB,1.1746268656716432
2022-08-22,ACB,1.1567164179104488
2022-08-23,ACB,1.1701492537313447
2022-08-24,ACB,1.1746268656716436
2022-08-25,ACB,1.1880597014925396
2022-08-26,ACB,1.1701492537313452
2022-08-29,ACB,1.1477611940298527
2022-08-30,ACB,1.1477611940298527
2022-08-31,ACB,1.1567164179104497
2022-09-05,ACB,1.1432835820895542
2022-09-06,ACB,1.1567164179104497
2022-09-07,ACB,1.1253731343283602
2022-09-08,ACB,1.1000000000000019
2022-09-09,ACB,1.1000000000000019
2022-09-12,ACB,1.0776119402985094
2022-09-13,ACB,1.0820895522388079
2022-09-14,ACB,1.0567164179104496
2022-09-15,ACB,1.061194029850748
2022-09-16,ACB,1.02537313432836
2022-09-19,ACB,1.0000000000000018
2022-09-20,ACB,1.0029850746268676
2022-09-21,ACB,0.9776119402985093
2022-09-22,ACB,0.9955223880597033
2022-09-23,ACB,0.9776119402985093
2022-09-26,ACB,0.9417910447761211
2022-09-27,ACB,0.9597014925373151
2022-09-28,ACB,0.9253731343283598
2022-09-29,ACB,0.9253731343283598
2022-09-30,ACB,0.9417910447761209
2022-10-03,ACB,0.8895522388059716
2022-10-04,ACB,0.8373134328358225
2022-10-05,ACB,0.8194029850746283
2022-10-06,ACB,0.7492537313432852
2022-10-07,ACB,0.6313432835820909
2022-10-10,ACB,0.6358208955223899
2022-10-11,ACB,0.531343283582091
2022-10-12,ACB,0.6358208955223899
2022-10-13,ACB,0.7462686567164196
2022-10-14,ACB,0.8238805970149272
2022-10-17,ACB,0.8328358208955238
2022-10-18,ACB,0.8716417910447776
2022-10-19,ACB,0.8462686567164195
2022-10-20,ACB,0.8686567164179122
2022-10-21,ACB,0.7850746268656734
2022-10-24,ACB,0.7059701492537327
2022-10-25,ACB,0.7850746268656732
2022-10-26,ACB,0.8074626865671657
2022-10-27,ACB,0.9298507462686583
2022-10-28,ACB,0.9507462686567179
2022-10-31,ACB,0.9597014925373151
2022-11-01,ACB,0.9641791044776133
2022-11-02,ACB,0.9074626865671656
2022-11-03,ACB,0.868656716417912
2022-11-04,ACB,0.7626865671641807
2022-11-07,ACB,0.8074626865671657
2022-11-08,ACB,0.8641791044776135
2022-11-09,ACB,0.8149253731343298
2022-11-10,ACB,0.749253731343285
2022-11-11,ACB,0.819402985074628
2022-11-14,ACB,0.776119402985076
2022-11-15,ACB,0.6716417910447772
2022-11-16,ACB,0.7850746268656732
2022-11-17,ACB,0.8417910447761208
2022-11-18,ACB,0.850746268656718
2022-11-21,ACB,0.802985074626867
2022-11-22,ACB,0.7805970149253745
2022-11-23,ACB,0.8074626865671655
2022-11-24,ACB,0.8373134328358223
2022-11-25,ACB,0.8805970149253743
2022-11-28,ACB,0.9462686567164189
2022-11-29,ACB,0.9373134328358221
2022-11-30,ACB,0.9343283582089565
2022-12-01,ACB,0.9686567164179116
2022-12-02,ACB,1.0567164179104491
2022-12-05,ACB,1.0656716417910466
2022-12-06,ACB,0.9507462686567183
2022-12-07,ACB,0.9507462686567183
2022-12-08,ACB,0.9820895522388078
2022-12-09,ACB,1.016417910447763
2022-12-12,ACB,0.9686567164179121
2022-12-13,ACB,1.0164179104477626
2022-12-14,ACB,1.0253731343283596
2022-12-15,ACB,1.0298507462686581
2022-12-16,ACB,1.0119402985074641
2022-12-19,ACB,0.9910447761194043
2022-12-20,ACB,0.9731343283582106
2022-12-21,ACB,0.9955223880597028
2022-12-22,ACB,1.0029850746268671
2022-12-23,ACB,1.0029850746268671
2022-12-26,ACB,0.9343283582089568
2022-12-27,ACB,0.9343283582089568
2022-12-28,ACB,0.9253731343283598
2022-12-29,ACB,0.9253731343283598
2022-12-30,ACB,0.9164179104477628
2023-01-03,ACB,0.9865671641791063
2023-01-04,ACB,0.9820895522388078
2023-01-05,ACB,1.0000000000000022
2023-01-06,ACB,1.0253731343283605
2023-01-09,ACB,1.020895522388062
2023-01-10,ACB,1.052238805970152
2023-01-11,ACB,1.1179104477611967
2023-01-12,ACB,1.143283582089555
2023-01-13,ACB,1.1134328358208987
2023-01-16,ACB,1.1880597014925405
2023-01-17,ACB,1.2134328358208988
2023-01-18,ACB,1.2313432835820928
2023-01-19,ACB,1.274626865671645
2023-01-27,ACB,1.3059701492537346
2023-01-30,ACB,1.2223880597014958
2023-01-31,ACB,1.2791044776119431
2023-02-01,ACB,1.2044776119403013
2023-02-02,ACB,1.1880597014925405
2023-02-03,ACB,1.1432835820895555
2023-02-06,ACB,1.1791044776119435
2023-02-07,ACB,1.1522388059701525
2023-02-08,ACB,1.156716417910451
2023-02-09,ACB,1.1432835820895555
2023-02-10,ACB,1.1179104477611972
2023-02-13,ACB,1.0910447761194062
2023-02-14,ACB,1.0865671641791077
2023-02-15,ACB,1.147761194029854
2023-02-16,ACB,1.1701492537313465
2023-02-17,ACB,1.1701492537313465
2023-02-20,ACB,1.256716417910451
2023-02-21,ACB,1.2313432835820928
2023-02-22,ACB,1.174626865671645
2023-02-23,ACB,1.2223880597014962
2023-02-24,ACB,1.152238805970153
2023-02-27,ACB,1.1223880597014961
2023-02-28,ACB,1.134328358208959
2023-03-01,ACB,1.2000000000000037
2023-03-02,ACB,1.1910447761194067
2023-03-03,ACB,1.143283582089556
2023-03-06,ACB,1.125373134328362
2023-03-07,ACB,1.143283582089556
2023-03-08,ACB,1.1880597014925414
2023-03-09,ACB,1.2179104477611982
2023-03-10,ACB,1.1791044776119444
2023-03-13,ACB,1.143283582089556
2023-03-14,ACB,1.1044776119403021
2023-03-15,ACB,1.170149253731347
2023-03-16,ACB,1.134328358208959
2023-03-17,ACB,1.1313432835820931
2023-03-20,ACB,1.1000000000000036
2023-03-21,ACB,1.1179104477611976
2023-03-22,ACB,1.1134328358208991
2023-03-23,ACB,1.143283582089556
2023-03-24,ACB,1.1477611940298544
2023-03-27,ACB,1.1388059701492574
2023-03-28,ACB,1.1388059701492574
2023-03-29,ACB,1.134328358208959
2023-03-30,ACB,1.1522388059701525
2023-03-31,ACB,1.1880597014925405
2023-04-03,ACB,1.2089552238806003
2023-04-04,ACB,1.2000000000000033
2023-04-05,ACB,1.2134328358208988
2023-04-06,ACB,1.1791044776119435
2023-04-07,ACB,1.1910447761194063
2023-04-10,ACB,1.1880597014925405
2023-04-11,ACB,1.183582089552242
2023-04-12,ACB,1.174626865671645
2023-04-13,ACB,1.183582089552242
2023-04-14,ACB,1.183582089552242
2023-04-17,ACB,1.1880597014925405
2023-04-18,ACB,1.165671641791048
2023-04-19,ACB,1.1343283582089585
2023-04-20,ACB,1.1223880597014957
2023-04-21,ACB,1.1223880597014957
2023-04-24,ACB,1.1179104477611972
2023-04-25,ACB,1.1134328358208987
2023-04-26,ACB,1.1134328358208987
2023-04-27,ACB,1.1134328358208987
2023-04-28,ACB,1.1179104477611967
2023-05-04,ACB,1.1611940298507495
2023-05-05,ACB,1.1567164179104505
2023-05-08,ACB,1.183582089552242
2023-05-09,ACB,1.179104477611943
2023-05-10,ACB,1.179104477611943
2023-05-11,ACB,1.179104477611943
2023-05-12,ACB,1.18805970149254
2023-05-15,ACB,1.18805970149254
2023-05-16,ACB,1.18805970149254
2023-05-17,ACB,1.179104477611943
2023-05-18,ACB,1.18805970149254
2023-05-19,ACB,1.1835820895522415
2023-05-22,ACB,1.1910447761194054
2023-05-23,ACB,1.2179104477611964
2023-05-24,ACB,1.2000000000000024
2023-05-25,ACB,1.195522388059704
2023-05-26,ACB,1.1880597014925396
2023-05-29,ACB,1.200000000000002
2023-05-30,ACB,1.2044776119403005
2023-05-31,ACB,1.2223880597014944
